Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	11.853428408	11.892593534	58019.7	63172.0	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
2	Spectrogram 1	1	13.466976566	13.486698013	40770.6	58467.7	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
3	Spectrogram 1	1	13.474198505	13.482809277	63620.1	70564.5	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	6
4	Spectrogram 1	1	13.841406470	13.846128507	58019.7	64292.1	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
5	Spectrogram 1	1	13.847517341	13.868072088	60259.9	72132.6	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
6	Spectrogram 1	1	15.720222395	15.728277634	58467.7	65636.2	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
7	Spectrogram 1	1	25.960380176	26.006211707	54659.5	60931.9	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
8	Spectrogram 1	1	28.399174448	28.413896091	59139.8	64516.1	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
9	Spectrogram 1	1	28.515280993	28.536946807	54883.5	62500.0	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
10	Spectrogram 1	1	29.024150239	29.046927121	55779.6	61379.9	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
11	Spectrogram 1	1	32.187083069	32.212637620	53091.4	61828.0	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
12	Spectrogram 1	1	32.468738659	32.492071075	55779.6	63172.0	742-B5-A30_0051.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0051.flac	4
