Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	21.124810174	21.139835717	36962.4	41218.6	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
2	Spectrogram 1	1	24.166371182	24.176944712	40546.6	43682.8	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
3	Spectrogram 1	1	42.306382430	42.337268267	36290.3	42786.7	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
4	Spectrogram 1	1	42.414343735	42.425473766	32258.1	38082.4	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
5	Spectrogram 1	1	42.631657784	42.640283558	40770.6	48835.1	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
6	Spectrogram 1	1	53.747780923	53.772545243	37634.4	44802.9	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
7	Spectrogram 1	1	60.034025406	60.053224710	26657.7	33154.1	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
8	Spectrogram 1	1	61.650385147	61.663184683	36066.3	42114.7	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
9	Spectrogram 1	1	61.741373154	61.766693976	35170.3	42338.7	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
10	Spectrogram 1	1	61.549380112	61.560510143	38530.5	43234.8	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
11	Spectrogram 1	1	69.350978458	69.359604233	34050.2	40770.6	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
12	Spectrogram 1	1	69.562449056	69.575526843	40546.6	47491.0	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
13	Spectrogram 1	1	69.286980777	69.297832558	36066.3	44130.8	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
14	Spectrogram 1	1	92.290261012	92.301947545	34274.2	43234.8	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
15	Spectrogram 1	1	91.956916385	91.975280937	33154.1	43682.8	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
16	Spectrogram 1	1	114.173859949	114.185546482	36514.3	46147.0	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
17	Spectrogram 1	1	116.806948012	116.816965040	38530.5	44802.9	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
18	Spectrogram 1	1	116.868441436	116.877067210	26433.7	39650.5	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	6
19	Spectrogram 1	1	118.658429668	118.670672702	42338.7	47939.1	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
20	Spectrogram 1	1	120.700235046	120.709973823	24641.6	29569.9	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
21	Spectrogram 1	1	141.180059291	141.206214865	33826.2	40322.6	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
22	Spectrogram 1	1	141.290524853	141.306385148	32930.1	43682.8	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
23	Spectrogram 1	1	141.497821874	141.513403918	41890.7	50179.2	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
24	Spectrogram 1	1	245.442068350	245.450415874	38978.5	46595.0	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
25	Spectrogram 1	1	303.629619535	303.643532074	43234.8	50627.2	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
26	Spectrogram 1	1	333.604755166	333.616163448	26209.7	32034.1	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
27	Spectrogram 1	1	368.306815870	368.326293425	39650.5	44802.9	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
28	Spectrogram 1	1	368.826032022	368.839666311	40098.6	54659.5	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	6
29	Spectrogram 1	1	369.159654900	369.176906448	40994.6	48611.1	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
30	Spectrogram 1	1	369.051415344	369.063936629	36962.4	47043.0	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
31	Spectrogram 1	1	371.092385970	371.112420026	37634.4	47715.1	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
32	Spectrogram 1	1	371.196173513	371.204799287	49731.2	56675.6	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
33	Spectrogram 1	1	371.958302365	371.972771406	37858.4	44802.9	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
34	Spectrogram 1	1	371.840602282	371.853123568	36066.3	46819.0	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
35	Spectrogram 1	1	449.166528063	449.189344628	69220.4	79301.1	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
36	Spectrogram 1	1	449.187118621	449.199083405	83557.3	92517.9	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
37	Spectrogram 1	1	751.664782902	751.697616495	23969.5	43906.8	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
38	Spectrogram 1	1	751.666452407	751.682312701	63620.1	77733.0	742-B5-A30_0104.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0104.flac	4
