Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	0.305358290	0.323824882	71463.200	85029.100	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
2	Spectrogram 1	1	0.892991278	0.917063800	49660.900	57412.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
3	Spectrogram 1	1	1.611538775	1.651439805	53779.100	65649.200	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
4	Spectrogram 1	1	2.724809502	2.736680882	49418.600	56443.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	1
5	Spectrogram 1	1	3.092492364	3.103044703	53779.100	65164.700	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
6	Spectrogram 1	1	3.100736379	3.133382675	70494.200	94719.000	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
7	Spectrogram 1	1	3.247809594	3.291008229	65164.700	93992.200	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
8	Spectrogram 1	1	3.498757214	3.532392792	49176.400	60562.000	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
9	Spectrogram 1	1	3.752672240	3.786307818	56201.600	70494.200	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
10	Spectrogram 1	1	4.338656601	4.368994574	57897.300	65891.500	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
11	Spectrogram 1	1	4.356793433	4.382514757	65891.500	88178.300	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
12	Spectrogram 1	1	5.685398076	5.744754979	58624.000	80426.400	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
13	Spectrogram 1	1	6.527605788	6.540136689	70251.900	84544.600	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
14	Spectrogram 1	1	6.757118970	6.805923535	54990.300	68314.000	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
15	Spectrogram 1	1	7.109632408	7.141948944	54263.600	60562.000	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
16	Spectrogram 1	1	7.796523329	7.834445794	55959.300	63953.500	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
17	Spectrogram 1	1	7.824552977	7.834775555	64195.700	86240.300	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
18	Spectrogram 1	1	8.401304042	8.412515902	71220.900	89631.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
19	Spectrogram 1	1	10.192892354	10.240377876	56201.600	70736.400	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
20	Spectrogram 1	1	10.222900566	10.235431468	79457.400	90116.300	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
21	Spectrogram 1	1	10.590913189	10.626197570	54263.600	62500.000	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
22	Spectrogram 1	1	10.840541767	10.861316683	56443.800	65649.200	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
23	Spectrogram 1	1	10.856700035	10.882091599	71463.200	86724.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
24	Spectrogram 1	1	12.013169835	12.053730385	52083.300	59350.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
25	Spectrogram 1	1	12.607068274	12.659829966	46996.100	55232.600	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
26	Spectrogram 1	1	13.227017975	13.235591749	54748.100	65164.700	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
27	Spectrogram 1	1	13.233613186	13.283407032	63711.200	92054.300	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
28	Spectrogram 1	1	14.103520610	14.131550259	59835.300	68071.700	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
29	Spectrogram 1	1	14.125284808	14.158590626	65891.500	93265.500	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
30	Spectrogram 1	1	14.841853741	14.862958418	57897.300	66618.200	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
31	Spectrogram 1	1	15.620418101	15.642182299	54263.600	61288.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
32	Spectrogram 1	1	15.648117989	15.661967933	51114.300	59593.000	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
33	Spectrogram 1	1	15.635587088	15.649766792	35368.200	39244.200	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	1
34	Spectrogram 1	1	16.811842522	16.840201931	53536.800	60562.000	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
35	Spectrogram 1	1	18.705986371	18.747865964	51598.800	59835.300	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
36	Spectrogram 1	1	20.452726806	20.538464555	62742.200	88420.500	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
37	Spectrogram 1	1	20.649263932	20.701366102	47965.100	55959.300	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
38	Spectrogram 1	1	22.154290481	22.190893905	68314.000	88420.500	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
39	Spectrogram 1	1	22.349178979	22.379187191	65164.700	87693.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
40	Spectrogram 1	1	23.040027027	23.064099549	52083.300	61046.500	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
41	Spectrogram 1	1	24.087675839	24.113067403	63711.200	79457.400	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
42	Spectrogram 1	1	26.656509468	26.703665229	57655.000	70251.900	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
43	Spectrogram 1	1	27.252386471	27.268874499	62500.000	69040.700	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
44	Spectrogram 1	1	27.256343597	27.324604036	75096.900	96414.700	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
45	Spectrogram 1	1	29.377362720	29.392201946	40697.700	46027.100	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
46	Spectrogram 1	1	29.614460396	29.675466102	64195.700	84544.600	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	6
47	Spectrogram 1	1	30.757079814	30.766642870	73885.700	88178.300	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
48	Spectrogram 1	1	31.206213537	31.220723003	70978.700	84786.800	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
49	Spectrogram 1	1	31.561365498	31.572247597	61288.800	70251.900	742-B5-A30_0027.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0027.flac	4
