Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
19	Spectrogram 1	1	106.074533027	106.095901667	36723.2	54613.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
20	Spectrogram 1	1	110.129026140	110.144011939	35075.3	47081.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
21	Spectrogram 1	1	110.468704447	110.478139951	51789.1	58380.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
22	Spectrogram 1	1	116.062850864	116.086994652	35546.1	45668.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
23	Spectrogram 1	1	115.946294461	115.959060142	36958.6	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
24	Spectrogram 1	1	118.603500207	118.615155829	57909.6	64971.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
25	Spectrogram 1	1	118.716448733	118.728104355	54143.1	61676.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
26	Spectrogram 1	1	125.922124552	125.938497926	48964.2	66855.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
27	Spectrogram 1	1	136.849829958	136.871198598	44256.1	53672.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
28	Spectrogram 1	1	136.860098006	136.883409249	31308.9	40960.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
29	Spectrogram 1	1	137.626039240	137.650738058	31544.3	36487.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	22
30	Spectrogram 1	1	139.328871014	139.344134328	21657.3	29190.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	22
31	Spectrogram 1	1	145.861017845	145.883496544	45433.1	55791.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
32	Spectrogram 1	1	145.861572874	145.875726130	33662.9	43314.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
33	Spectrogram 1	1	153.632546118	153.670565647	50847.5	66619.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
34	Spectrogram 1	1	157.454482060	157.498884429	68738.2	87806.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
35	Spectrogram 1	1	158.790161140	158.806812028	65207.2	76035.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
36	Spectrogram 1	1	160.683090136	160.728047535	54143.1	65913.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
37	Spectrogram 1	1	162.693130985	162.707284240	38135.6	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
38	Spectrogram 1	1	162.694241044	162.703399032	78860.6	85452.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
39	Spectrogram 1	1	164.896599233	164.911862548	37900.2	50612.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
40	Spectrogram 1	1	166.039405943	166.048563932	58145.0	62146.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
41	Spectrogram 1	1	167.782199429	167.794687595	42137.5	48258.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
42	Spectrogram 1	1	175.230421928	175.253733172	33427.5	44020.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
43	Spectrogram 1	1	181.663495553	181.672931057	50376.6	59792.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
44	Spectrogram 1	1	181.665438157	181.687361826	35781.5	48022.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
45	Spectrogram 1	1	181.665438157	181.676816264	75329.6	94632.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
46	Spectrogram 1	1	182.734425324	182.745525916	25188.3	35781.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
47	Spectrogram 1	1	187.496026348	187.512399722	35075.3	42608.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
48	Spectrogram 1	1	187.921456915	187.938662833	36958.6	42608.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
49	Spectrogram 1	1	188.053276448	188.065209585	48022.6	54613.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
50	Spectrogram 1	1	208.665698544	208.684292036	41431.3	52024.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
51	Spectrogram 1	1	208.567458303	208.582721617	32250.5	46845.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
52	Spectrogram 1	1	234.250911221	234.263676902	36016.9	42137.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	1
53	Spectrogram 1	1	234.342768622	234.358864481	45197.7	52966.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
54	Spectrogram 1	1	234.555622663	234.571163492	38371.0	47081.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
55	Spectrogram 1	1	238.480794113	238.493004764	37429.4	44491.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
56	Spectrogram 1	1	244.691023768	244.708229686	33898.3	43549.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
57	Spectrogram 1	1	245.499424768	245.514688082	38135.6	56497.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
58	Spectrogram 1	1	245.389251390	245.402294586	33662.9	45197.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
59	Spectrogram 1	1	245.380093401	245.388696360	48493.4	56732.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
60	Spectrogram 1	1	253.557626441	253.570114607	48258.0	62146.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
61	Spectrogram 1	1	253.668632363	253.686393311	40725.0	52259.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
62	Spectrogram 1	1	271.559742137	271.570010185	31308.9	44020.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
63	Spectrogram 1	1	295.955525197	295.968845907	37194.0	57438.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
64	Spectrogram 1	1	295.847849452	295.859782588	35310.7	42137.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
65	Spectrogram 1	1	327.092145749	327.100471194	40489.6	53436.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
66	Spectrogram 1	1	327.092700779	327.104911431	30838.0	38841.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
67	Spectrogram 1	1	345.905992203	345.920145458	37194.0	49199.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
68	Spectrogram 1	1	357.226659599	357.244698062	36487.8	43549.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
69	Spectrogram 1	1	361.702143278	361.719071682	38371.0	47316.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
70	Spectrogram 1	1	361.606122971	361.624993978	38135.6	49199.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
71	Spectrogram 1	1	368.850650023	368.863415704	32956.7	47081.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
72	Spectrogram 1	1	376.219782063	376.231160170	49905.8	59557.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
73	Spectrogram 1	1	376.219504548	376.229772596	40725.0	47551.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
74	Spectrogram 1	1	377.134471418	377.147792128	37664.8	44256.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
75	Spectrogram 1	1	377.226606333	377.236041837	36252.4	43314.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
76	Spectrogram 1	1	386.886901301	386.899111953	41902.1	50612.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
77	Spectrogram 1	1	416.280451694	416.294604949	41195.9	47551.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
78	Spectrogram 1	1	430.946561740	430.960437481	33898.3	46610.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
79	Spectrogram 1	1	431.296230581	431.306498629	32721.3	39312.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
80	Spectrogram 1	1	431.391140645	431.401963722	35075.3	43785.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
81	Spectrogram 1	1	431.594559182	431.612042615	34839.9	44491.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
82	Spectrogram 1	1	469.395702389	469.419846177	29896.4	38841.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
83	Spectrogram 1	1	481.120154197	481.133752423	39077.2	44726.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
84	Spectrogram 1	1	482.034288338	482.050661712	32485.9	39312.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
85	Spectrogram 1	1	482.475259550	482.494963101	34839.9	42843.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
86	Spectrogram 1	1	484.429797437	484.443950693	26129.9	33898.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
87	Spectrogram 1	1	485.235978319	485.249299029	37900.2	45668.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
88	Spectrogram 1	1	497.263198781	497.277629551	37664.8	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
89	Spectrogram 1	1	501.425368059	501.433971018	35075.3	40254.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
90	Spectrogram 1	1	503.601362762	503.613295899	40489.6	45197.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	1
91	Spectrogram 1	1	510.018341132	510.028886695	35075.3	43314.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
92	Spectrogram 1	1	524.051438696	524.073084851	39548.0	49199.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
93	Spectrogram 1	1	535.239175660	535.249443708	41902.1	49905.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	1
94	Spectrogram 1	1	539.845090878	539.854803896	47316.4	56261.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
95	Spectrogram 1	1	539.732419866	539.742965429	49199.6	56497.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
96	Spectrogram 1	1	540.153965042	540.165065634	47787.2	56497.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
97	Spectrogram 1	1	540.047954385	540.071820659	38371.0	62146.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
98	Spectrogram 1	1	541.201583989	541.212962096	59557.4	68738.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
99	Spectrogram 1	1	541.204636652	541.224617718	35075.3	56732.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
100	Spectrogram 1	1	541.310924822	541.329518315	41195.9	54849.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
101	Spectrogram 1	1	542.696001538	542.709877279	39077.2	48493.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
102	Spectrogram 1	1	573.195723561	573.214872083	29896.4	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
103	Spectrogram 1	1	573.383878600	573.396921796	33192.1	41431.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
104	Spectrogram 1	1	573.481841327	573.492109374	34604.5	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
105	Spectrogram 1	1	574.120958294	574.145657112	32721.3	44962.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
106	Spectrogram 1	1	579.360162669	579.372928350	37900.2	45668.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
107	Spectrogram 1	1	625.058268926	625.080192595	39077.2	48022.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
108	Spectrogram 1	1	625.586102272	625.603308190	33662.9	55555.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
109	Spectrogram 1	1	625.684620212	625.702936189	35310.7	48258.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
110	Spectrogram 1	1	626.137802075	626.150567757	28248.6	36016.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
111	Spectrogram 1	1	626.409211740	626.420589847	37194.0	45904.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
112	Spectrogram 1	1	626.518830089	626.536868551	34604.5	47787.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
113	Spectrogram 1	1	659.115454675	659.134880711	29425.6	40254.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
114	Spectrogram 1	1	659.292509121	659.306939891	26836.2	39783.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
115	Spectrogram 1	1	659.372710900	659.388806759	32485.9	45904.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
116	Spectrogram 1	1	664.368533529	664.384906903	37664.8	47316.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
117	Spectrogram 1	1	664.384629388	664.396562524	48022.6	54613.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
118	Spectrogram 1	1	664.468438859	664.492860162	33662.9	50376.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
119	Spectrogram 1	1	664.568621705	664.592210463	36487.8	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
120	Spectrogram 1	1	664.673799816	664.693225853	42137.5	63088.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
121	Spectrogram 1	1	667.838302392	667.856895884	32956.7	50376.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
122	Spectrogram 1	1	668.262900231	668.279551119	43079.1	55084.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
123	Spectrogram 1	1	668.487964923	668.500730604	40725.0	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
124	Spectrogram 1	1	668.372518763	668.390002196	45668.5	69209.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
125	Spectrogram 1	1	668.712197071	668.731345592	34604.5	50141.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
126	Spectrogram 1	1	670.607346605	670.624830038	39783.4	47316.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
127	Spectrogram 1	1	670.818535557	670.832411298	41666.7	52966.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
128	Spectrogram 1	1	672.122578186	672.133123748	37664.8	48022.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
129	Spectrogram 1	1	672.123965760	672.130626115	53201.5	62146.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
130	Spectrogram 1	1	673.367510344	673.387768925	36016.9	44491.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
131	Spectrogram 1	1	673.462142893	673.476296149	42137.5	55084.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
132	Spectrogram 1	1	731.826585739	731.843514142	35781.5	49435.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
133	Spectrogram 1	1	731.927046099	731.948692254	38135.6	46845.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
134	Spectrogram 1	1	732.024176281	732.039717111	43314.5	54613.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
135	Spectrogram 1	1	732.236475293	732.257843933	39548.0	56732.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
136	Spectrogram 1	1	734.465197809	734.476020886	39548.0	52730.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
137	Spectrogram 1	1	734.790167831	734.806541205	35781.5	45433.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
138	Spectrogram 1	1	734.890628191	734.909776713	39312.6	56026.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
139	Spectrogram 1	1	734.685544749	734.696922856	38135.6	46845.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
140	Spectrogram 1	1	734.688874927	734.708855993	28719.4	33192.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
141	Spectrogram 1	1	781.483997346	781.498983146	20951.0	25894.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
142	Spectrogram 1	1	790.641989909	790.658085768	35781.5	49905.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
143	Spectrogram 1	1	791.786184009	791.803112412	22072.9	38387.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	6
144	Spectrogram 1	1	803.715995513	803.725431017	43426.1	53982.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
145	Spectrogram 1	1	810.245089682	810.262018085	39347.4	51583.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
146	Spectrogram 1	1	820.131558981	820.145157206	34309.0	49904.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
147	Spectrogram 1	1	820.243120117	820.264488757	30230.3	43906.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
148	Spectrogram 1	1	820.346078110	820.355513614	39107.5	49904.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0082.flac	742-B5-A30_0082.flac	4
