Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
162	Spectrogram 1	1	169.802394148	169.827908815	58467.7	71236.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
163	Spectrogram 1	1	169.960751481	169.990980814	52643.4	64740.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
164	Spectrogram 1	1	170.515141180	170.553135846	62500.0	79077.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
165	Spectrogram 1	1	170.771952029	170.807173362	74506.3	86400.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
166	Spectrogram 1	1	170.809946696	170.839621362	60816.9	93581.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
167	Spectrogram 1	1	170.778608029	170.800240029	56777.4	66651.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
168	Spectrogram 1	1	171.717104577	171.786160577	61714.5	94703.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
170	Spectrogram 1	1	172.102320339	172.158341672	60592.5	87298.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
171	Spectrogram 1	1	172.547717855	172.559088521	61265.7	70915.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
172	Spectrogram 1	1	172.556037855	172.565744521	88195.7	94254.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
173	Spectrogram 1	1	172.657541854	172.678896521	59694.8	72262.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
174	Spectrogram 1	1	172.667248521	172.729648520	74281.9	92684.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
175	Spectrogram 1	1	172.802864704	172.841691371	53411.1	60368.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
176	Spectrogram 1	1	176.741830784	176.763462784	67998.2	76974.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
177	Spectrogram 1	1	177.350300299	177.360838965	75628.4	82360.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
178	Spectrogram 1	1	177.364721632	177.388572298	61490.1	87298.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
179	Spectrogram 1	1	177.476764482	177.547484482	55430.9	65978.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
180	Spectrogram 1	1	179.319644974	179.373724974	62163.4	94254.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
181	Spectrogram 1	1	179.824669339	179.900936006	61490.1	83258.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
182	Spectrogram 1	1	179.817181340	179.828274673	49596.1	57226.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
183	Spectrogram 1	1	183.788318926	183.806345592	59694.8	68447.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
184	Spectrogram 1	1	183.784713592	183.806068259	76077.2	87746.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
185	Spectrogram 1	1	183.923380258	183.965812258	62387.8	74955.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
186	Spectrogram 1	1	184.167711108	184.177417775	53860.0	59694.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
187	Spectrogram 1	1	184.293065774	184.301940441	54757.6	61714.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
188	Spectrogram 1	1	184.300831107	184.310815107	74506.3	81463.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
189	Spectrogram 1	1	188.849932146	188.864630812	60143.6	69120.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
190	Spectrogram 1	1	188.978337478	189.014945478	55879.7	68895.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
191	Spectrogram 1	1	189.004961478	189.026593478	75628.4	88195.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
192	Spectrogram 1	1	189.108406995	189.136694995	60816.9	70466.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
193	Spectrogram 1	1	189.308641661	189.352182994	61714.5	73384.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
194	Spectrogram 1	1	189.334988327	189.353846994	76974.9	95152.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
195	Spectrogram 1	1	191.767479851	191.800482518	61265.7	79667.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
196	Spectrogram 1	1	191.789111851	191.803533184	92684.0	105924.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
197	Spectrogram 1	1	195.530063192	195.569444525	61714.5	83482.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
198	Spectrogram 1	1	195.870074041	195.919439374	63061.0	85278.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
199	Spectrogram 1	1	195.855930041	195.881167374	48249.6	62612.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
200	Spectrogram 1	1	196.246138223	196.311866223	54982.0	64856.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
201	Spectrogram 1	1	196.104698224	196.157391557	61490.1	87522.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
202	Spectrogram 1	1	196.897039922	196.921445255	61939.0	70242.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
203	Spectrogram 1	1	196.905637255	196.921167921	79219.0	90664.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
204	Spectrogram 1	1	198.516944414	198.571301747	63509.9	81238.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
205	Spectrogram 1	1	198.638693747	198.685008414	57001.8	72262.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
206	Spectrogram 1	1	199.579963024	199.606309691	63734.3	76750.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
207	Spectrogram 1	1	201.636945032	201.671057032	65754.0	73833.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
208	Spectrogram 1	1	201.661350366	201.683537032	78994.6	99416.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
209	Spectrogram 1	1	201.858257215	201.872678549	64632.0	70466.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
210	Spectrogram 1	1	203.763537891	203.792380557	60143.6	85278.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
211	Spectrogram 1	1	204.312103406	204.357308739	57226.2	92235.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
212	Spectrogram 1	1	204.566972922	204.621052922	52737.9	67998.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
213	Spectrogram 1	1	204.689276921	204.722279588	53635.5	65529.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
214	Spectrogram 1	1	204.713404921	204.728103588	73833.0	83482.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
215	Spectrogram 1	1	204.739751588	204.765543588	59919.2	88195.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
216	Spectrogram 1	1	208.106857413	208.125161413	59470.4	70018.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
217	Spectrogram 1	1	208.112681413	208.130985413	82809.7	92010.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
218	Spectrogram 1	1	208.214740079	208.242750745	61939.0	71140.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
219	Spectrogram 1	1	208.229161412	208.238590745	85951.5	91786.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
220	Spectrogram 1	1	208.332606745	208.350633412	57001.8	68671.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
221	Spectrogram 1	1	208.346196078	208.353684078	81238.8	88644.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
222	Spectrogram 1	1	209.365951292	209.380649959	61041.3	68222.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
223	Spectrogram 1	1	213.320171309	213.337088643	64632.0	69344.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
224	Spectrogram 1	1	220.725805460	220.795138793	55206.5	62612.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
225	Spectrogram 1	1	221.334552308	221.353688308	56328.5	63509.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
226	Spectrogram 1	1	221.347586975	221.393069641	64632.0	83482.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
227	Spectrogram 1	1	224.496431283	224.538585950	57001.8	67325.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
228	Spectrogram 1	1	224.526937950	224.546351283	76750.4	91113.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
229	Spectrogram 1	1	224.262361951	224.271513951	75403.9	83707.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
230	Spectrogram 1	1	224.647855467	224.691951467	56553.0	68447.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
231	Spectrogram 1	1	224.678084800	224.692228800	78545.8	92459.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
232	Spectrogram 1	1	224.695002133	224.707482133	65080.8	89093.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
233	Spectrogram 1	1	225.091588982	225.128751649	54533.2	69120.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
234	Spectrogram 1	1	225.119322315	225.128196982	79219.0	91337.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
235	Spectrogram 1	1	225.405530498	225.416901165	64407.5	71364.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
236	Spectrogram 1	1	225.414127831	225.453786498	72037.7	96050.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
237	Spectrogram 1	1	226.004848197	226.018160197	61265.7	71813.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
238	Spectrogram 1	1	226.023706863	226.067525530	59694.8	95601.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
239	Spectrogram 1	1	226.137690863	226.192048196	60816.9	73833.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
240	Spectrogram 1	1	226.248069529	226.293274862	58348.3	67773.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
241	Spectrogram 1	1	226.992155227	227.041243227	52962.3	70018.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
242	Spectrogram 1	1	228.101489291	228.119238624	64183.1	71364.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
243	Spectrogram 1	1	228.409051956	228.444827956	65080.8	75852.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
244	Spectrogram 1	1	228.512219720	228.543835720	65305.2	76301.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
245	Spectrogram 1	1	230.253596632	230.281607299	64183.1	74281.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
246	Spectrogram 1	1	230.276615299	230.286876632	84829.4	97396.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
247	Spectrogram 1	1	231.800008028	231.824968028	67773.8	78770.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
248	Spectrogram 1	1	232.070962877	232.098418877	73608.6	83707.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
249	Spectrogram 1	1	238.457952827	238.470432827	56553.0	69344.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
250	Spectrogram 1	1	238.469323494	238.477920827	74730.7	85951.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
251	Spectrogram 1	1	238.449078161	238.457120827	75628.4	83034.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
252	Spectrogram 1	1	238.831521010	238.858145010	65197.8	80710.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
253	Spectrogram 1	1	238.943286343	238.976566342	63848.9	78237.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
254	Spectrogram 1	1	239.161270526	239.197323859	60476.6	71717.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
255	Spectrogram 1	1	239.183179859	239.221451859	71268.0	92176.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
256	Spectrogram 1	1	239.700684040	239.737292040	71268.0	81160.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
257	Spectrogram 1	1	239.801356224	239.839073557	61825.5	81384.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
258	Spectrogram 1	1	239.860982890	239.875404224	62500.0	75764.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
259	Spectrogram 1	1	239.833804224	239.883446890	43615.1	51483.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
260	Spectrogram 1	1	239.837686890	239.862646890	90377.7	97796.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
261	Spectrogram 1	1	240.654711255	240.675788588	61600.7	72167.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
262	Spectrogram 1	1	240.868258105	240.890444771	68795.0	78462.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
263	Spectrogram 1	1	241.300620953	241.318092953	73066.5	83183.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
264	Spectrogram 1	1	244.745657444	244.780878778	57778.8	71492.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
265	Spectrogram 1	1	244.766457444	244.782265444	76888.5	92401.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
266	Spectrogram 1	1	244.877390777	244.905956110	55080.9	62275.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
267	Spectrogram 1	1	244.986105443	245.035193443	54856.1	63624.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
268	Spectrogram 1	1	247.251088055	247.289914721	63174.5	71268.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
269	Spectrogram 1	1	247.370064054	247.439952054	53507.2	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
270	Spectrogram 1	1	247.558928237	247.592762904	53956.8	62050.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
271	Spectrogram 1	1	247.585274904	247.613285570	63848.9	79136.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
272	Spectrogram 1	1	247.826000236	247.845136236	50584.5	58678.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
273	Spectrogram 1	1	248.050640419	248.086971085	51483.8	61825.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
274	Spectrogram 1	1	248.083643085	248.098064419	71492.8	81384.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
275	Spectrogram 1	1	248.690171451	248.733158117	65872.3	80036.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
276	Spectrogram 1	1	249.570427999	249.611750665	45863.3	56429.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
277	Spectrogram 1	1	249.597883999	249.620070665	62050.4	74190.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
278	Spectrogram 1	1	249.884091997	249.905446664	62949.6	74190.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
279	Spectrogram 1	1	250.028305514	250.079057514	46537.8	57554.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
280	Spectrogram 1	1	250.289831030	250.317287030	52607.9	60701.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
281	Spectrogram 1	1	250.314236363	250.332540363	65647.5	81160.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
282	Spectrogram 1	1	250.909116545	250.956263211	53956.8	87455.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
283	Spectrogram 1	1	251.180903394	251.224444727	64523.4	74865.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
284	Spectrogram 1	1	253.534632672	253.564862005	65197.8	81834.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
285	Spectrogram 1	1	253.651390004	253.697427338	51708.6	59802.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
286	Spectrogram 1	1	254.106494186	254.113982186	73516.2	80036.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
287	Spectrogram 1	1	254.224361036	254.240723703	56879.5	63848.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
288	Spectrogram 1	1	254.232681036	254.250985036	74190.6	83408.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
289	Spectrogram 1	1	255.587455100	255.635433766	65422.7	85656.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
290	Spectrogram 1	1	256.075007282	256.094697948	53282.4	62275.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
291	Spectrogram 1	1	256.092201948	256.113556615	66546.8	83633.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
292	Spectrogram 1	1	256.197588614	256.264148614	53956.8	63848.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
293	Spectrogram 1	1	256.542868797	256.562836797	54631.3	64748.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
294	Spectrogram 1	1	256.563114130	256.582527463	62050.4	81160.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
295	Spectrogram 1	1	257.248127828	257.279466495	79811.2	88579.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
296	Spectrogram 1	1	257.366826678	257.410368012	54406.5	63174.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
297	Spectrogram 1	1	257.590912011	257.613930677	55980.2	59802.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
298	Spectrogram 1	1	258.344981289	258.355797289	51259.0	55530.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
299	Spectrogram 1	1	258.359402622	258.387135955	68795.0	80260.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
300	Spectrogram 1	1	259.157845837	259.207765837	74640.3	85206.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
301	Spectrogram 1	1	259.377771169	259.404117836	51708.6	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
302	Spectrogram 1	1	259.403008503	259.411051169	64973.0	78687.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
303	Spectrogram 1	1	259.590486019	259.616555352	53507.2	60701.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
304	Spectrogram 1	1	259.813184869	259.860886202	54631.3	65197.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
305	Spectrogram 1	1	259.843691535	259.853398202	72616.9	82284.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
306	Spectrogram 1	1	260.521771900	260.568918567	61375.9	80036.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
307	Spectrogram 1	1	260.780523899	260.839041232	60476.6	83183.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
308	Spectrogram 1	1	260.771094566	260.788011899	49010.8	61825.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
309	Spectrogram 1	1	261.053696995	261.064235662	55980.2	67221.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
310	Spectrogram 1	1	261.063403662	261.093632995	61151.1	83857.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
311	Spectrogram 1	1	261.185152995	261.213163661	54856.1	65197.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
312	Spectrogram 1	1	261.210390328	261.232854328	72841.7	83183.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
313	Spectrogram 1	1	263.357783606	263.401879606	62724.8	70818.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
314	Spectrogram 1	1	263.383020939	263.415191606	78237.4	95098.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
315	Spectrogram 1	1	264.122669304	264.140973304	59352.5	73965.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
316	Spectrogram 1	1	264.221677304	264.272706637	58003.6	72841.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
317	Spectrogram 1	1	263.933250454	263.966807788	63174.5	69694.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
318	Spectrogram 1	1	266.652781741	266.709635074	63848.9	81834.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
319	Spectrogram 1	1	266.647789741	266.658051074	46088.1	55755.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
320	Spectrogram 1	1	266.790339074	266.843309740	49235.6	62275.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
321	Spectrogram 1	1	268.434649320	268.451566653	57778.8	67221.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
322	Spectrogram 1	1	270.240367565	270.298052898	62724.8	73741.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
323	Spectrogram 1	1	270.920389263	270.955333263	74865.1	85431.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
324	Spectrogram 1	1	270.910127930	270.920666596	68120.5	75539.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
325	Spectrogram 1	1	270.893765263	270.906522596	74865.1	82059.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
