Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
47	Spectrogram 1	1	397.290669385	397.298440082	41666.7	48387.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
48	Spectrogram 1	1	399.980441893	399.989322690	31586.0	39874.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
49	Spectrogram 1	1	399.860828667	399.871097087	27777.8	43010.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
50	Spectrogram 1	1	400.112543925	400.122257296	54659.5	62276.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
51	Spectrogram 1	1	403.587711999	403.597980420	21953.4	26881.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
52	Spectrogram 1	1	405.267293361	405.282279705	34050.2	41442.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
53	Spectrogram 1	1	404.808267011	404.821033156	35618.3	44130.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
54	Spectrogram 1	1	406.331879385	406.352693752	49955.2	58691.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
55	Spectrogram 1	1	406.347143254	406.363794748	70340.5	76612.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
56	Spectrogram 1	1	407.657338989	407.664832161	19713.3	25985.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
57	Spectrogram 1	1	408.575669398	408.591488316	34050.2	45474.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
58	Spectrogram 1	1	410.702343723	410.715942442	32034.1	40994.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
59	Spectrogram 1	1	417.081811228	417.098462722	75940.9	99462.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
60	Spectrogram 1	1	418.322625557	418.375632811	52419.4	81093.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
61	Spectrogram 1	1	424.838635912	424.853344731	29345.9	35394.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
62	Spectrogram 1	1	424.721520409	424.743722400	34722.2	40770.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
63	Spectrogram 1	1	439.158927103	439.173635922	82213.3	95430.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
64	Spectrogram 1	1	438.878071916	438.888340337	35842.3	47715.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
65	Spectrogram 1	1	442.007166270	442.022430139	79973.1	88709.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
66	Spectrogram 1	1	442.063781348	442.075714918	80645.2	86693.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	1
67	Spectrogram 1	1	449.851411294	449.861402190	32034.1	44130.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
68	Spectrogram 1	1	449.934946285	449.944382132	38082.4	47491.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
69	Spectrogram 1	1	455.673886400	455.686097496	26881.7	33154.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
70	Spectrogram 1	1	455.673608876	455.683044722	53763.4	62052.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
71	Spectrogram 1	1	456.380465135	456.390733556	26881.7	41218.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
72	Spectrogram 1	1	459.322230610	459.330833881	39202.5	51747.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
73	Spectrogram 1	1	472.314564893	472.324555789	24417.6	34946.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
74	Spectrogram 1	1	472.433068204	472.448054548	23297.5	29793.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
75	Spectrogram 1	1	472.671462083	472.678677731	39426.5	56003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
76	Spectrogram 1	1	487.929788554	487.951157970	23745.5	44802.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
77	Spectrogram 1	1	488.028587414	488.040798509	30914.0	38530.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
78	Spectrogram 1	1	487.837650291	487.852359110	36514.3	45698.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
79	Spectrogram 1	1	491.935862344	491.947518390	34050.2	45922.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
80	Spectrogram 1	1	501.914829915	501.928151110	32482.1	49059.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
81	Spectrogram 1	1	514.038233168	514.048501589	38754.5	49283.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
82	Spectrogram 1	1	521.836131535	521.852783029	52195.3	63844.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
83	Spectrogram 1	1	521.676277199	521.692928693	23297.5	34946.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
84	Spectrogram 1	1	521.367391814	521.381545584	58019.7	64516.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
85	Spectrogram 1	1	523.397487294	523.414138788	25761.6	31138.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	1
86	Spectrogram 1	1	534.596177486	534.605890858	35170.3	42338.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
87	Spectrogram 1	1	539.374326069	539.401523508	32258.1	43906.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
88	Spectrogram 1	1	545.154617393	545.164053239	32706.1	41442.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
89	Spectrogram 1	1	546.466477857	546.481186676	24417.6	39650.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
90	Spectrogram 1	1	546.340759082	546.349917404	29569.9	36066.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
91	Spectrogram 1	1	546.346309580	546.355190376	53315.4	58243.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
92	Spectrogram 1	1	633.501935768	633.509706464	39650.5	47939.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
93	Spectrogram 1	1	633.745602620	633.755315991	44130.8	52643.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
94	Spectrogram 1	1	633.742827371	633.750320543	34722.2	39650.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	1
95	Spectrogram 1	1	634.504356217	634.510739290	36066.3	44130.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
96	Spectrogram 1	1	634.630630041	634.649224209	28001.8	40322.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
97	Spectrogram 1	1	634.764119513	634.774387934	34274.2	45026.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
98	Spectrogram 1	1	642.013628516	642.025839611	35170.3	47043.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
99	Spectrogram 1	1	642.711603979	642.733528445	50627.2	60707.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
100	Spectrogram 1	1	687.734212681	687.747811401	32034.1	44578.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
101	Spectrogram 1	1	697.963229940	698.002915999	35618.3	51971.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
102	Spectrogram 1	1	730.803044643	730.821638811	34722.2	48387.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
103	Spectrogram 1	1	730.699527860	730.714791729	32930.1	42786.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
104	Spectrogram 1	1	738.073645354	738.098067544	33826.2	60931.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
105	Spectrogram 1	1	740.082371602	740.107626367	30465.9	53315.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
106	Spectrogram 1	1	748.609605744	748.623481989	27553.8	36962.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
107	Spectrogram 1	1	768.491221305	768.500102102	50179.2	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
108	Spectrogram 1	1	773.660957506	773.674001175	36738.4	43010.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
109	Spectrogram 1	1	370.386144681	370.396135577	38082.4	48387.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
110	Spectrogram 1	1	370.381704283	370.391972703	29569.9	36962.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	4
111	Spectrogram 1	1	488.030252563	488.041353559	56451.6	75716.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0071.flac	742-B5-A30_0071.flac	6
