Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	0.391594665	0.408234665	67876.3	82661.3	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
2	Spectrogram 1	1	0.542464182	0.552170848	61828.0	71908.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
3	Spectrogram 1	1	1.154818861	1.185325528	56899.6	79301.1	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
4	Spectrogram 1	1	1.173122861	1.184493528	83109.3	95654.1	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
5	Spectrogram 1	1	1.642929769	1.666503102	62724.0	75716.8	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
6	Spectrogram 1	1	1.669831102	1.681201769	71460.6	79973.1	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
7	Spectrogram 1	1	1.653468435	1.664007102	81989.2	93414.0	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
8	Spectrogram 1	1	2.046449767	2.055324434	66532.3	76164.9	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
9	Spectrogram 1	1	2.055324434	2.061980434	77284.9	83333.3	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
10	Spectrogram 1	1	2.188999284	2.202033950	63844.1	75492.8	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
11	Spectrogram 1	1	3.430898497	3.460850497	59811.8	76836.9	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
12	Spectrogram 1	1	3.447538497	3.456413163	78181.0	84901.4	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
13	Spectrogram 1	1	3.478877347	3.485810681	70564.5	77509.0	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
14	Spectrogram 1	1	5.487880925	5.512008925	62500.0	73028.7	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
15	Spectrogram 1	1	5.624606442	5.664265108	60035.8	74820.8	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
16	Spectrogram 1	1	5.903049291	5.917747958	57795.7	62724.0	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
17	Spectrogram 1	1	7.831348869	7.840778202	59811.8	64516.1	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
18	Spectrogram 1	1	7.842996869	7.877108869	60707.9	91845.9	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
19	Spectrogram 1	1	7.996362202	8.052383535	57795.7	71460.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
20	Spectrogram 1	1	8.321674384	8.344970384	56227.6	75716.8	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
21	Spectrogram 1	1	8.335818384	8.351349051	76388.9	96550.2	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
22	Spectrogram 1	1	8.354677051	8.368266384	56899.6	80645.2	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
23	Spectrogram 1	1	8.808116997	8.858036996	57795.7	87141.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
24	Spectrogram 1	1	9.113738513	9.137311846	58019.7	78405.0	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
25	Spectrogram 1	1	12.097291971	12.113654638	61379.9	72580.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
26	Spectrogram 1	1	14.412194162	14.426338162	36290.3	42338.7	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
27	Spectrogram 1	1	14.846775678	14.867298344	79749.1	87365.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
28	Spectrogram 1	1	14.852599678	14.865357011	61828.0	72804.7	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
29	Spectrogram 1	1	15.024546343	15.063927677	62276.0	70116.5	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
30	Spectrogram 1	1	16.403725740	16.441997740	55779.6	65860.2	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
31	Spectrogram 1	1	17.588217137	17.605689137	64068.1	73028.7	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
32	Spectrogram 1	1	17.480888954	17.495310287	60035.8	67652.3	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
33	Spectrogram 1	1	18.275172169	18.295140169	61379.9	82885.3	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
34	Spectrogram 1	1	18.756623017	18.769380351	62948.0	73252.7	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
35	Spectrogram 1	1	18.766329684	18.773817684	88037.6	92965.9	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
36	Spectrogram 1	1	18.873935017	18.920804350	60259.9	73924.7	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
37	Spectrogram 1	1	19.227257866	19.249444532	59587.8	79301.1	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
38	Spectrogram 1	1	19.245561866	19.252772532	87141.6	97446.2	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
39	Spectrogram 1	1	19.678756899	19.708708898	63620.1	76388.9	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
40	Spectrogram 1	1	19.687908898	19.719247565	86469.5	99686.4	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
41	Spectrogram 1	1	20.362661263	20.380687930	59363.8	78405.0	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
42	Spectrogram 1	1	20.712101446	20.740112112	66980.3	82661.3	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
43	Spectrogram 1	1	20.729573446	20.742608112	95206.1	104390.7	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
44	Spectrogram 1	1	20.844666779	20.868517445	59587.8	68548.4	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
45	Spectrogram 1	1	23.281595636	23.307387636	56675.6	71460.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
46	Spectrogram 1	1	23.609681152	23.645734485	56899.6	72356.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
47	Spectrogram 1	1	24.992188548	25.030737881	69668.5	88261.6	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
48	Spectrogram 1	1	26.633447943	26.672274610	62276.0	82885.3	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	6
49	Spectrogram 1	1	27.553640491	27.568339158	62052.0	69668.5	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
50	Spectrogram 1	1	28.451646189	28.482430188	61379.9	78405.0	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
51	Spectrogram 1	1	28.476883522	28.487699522	87365.6	96326.2	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
52	Spectrogram 1	1	28.590035705	28.615827705	57571.7	69892.5	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
53	Spectrogram 1	1	28.607507705	28.614995705	78853.0	86693.5	742-B5-A30_0064.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0064.flac	4
