Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
8	Spectrogram 1	1	170.387930982	170.431559866	29661.0	40725.0	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
15	Spectrogram 1	1	398.326299916	398.340563205	31073.4	41195.9	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
12	Spectrogram 1	1	284.218535901	284.245664117	36252.4	43785.3	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
21	Spectrogram 1	1	869.104279435	869.138679132	43726.2	51093.2	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
13	Spectrogram 1	1	351.344402252	351.386632775	39312.6	53907.7	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
20	Spectrogram 1	1	867.006176453	867.052602061	45389.7	54657.8	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
1	Spectrogram 1	1	34.551015157	34.570032876	43785.3	56026.4	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
6	Spectrogram 1	1	135.165982789	135.183322473	51082.9	56497.2	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
2	Spectrogram 1	1	35.535462339	35.566505968	44256.1	57674.2	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
11	Spectrogram 1	1	243.484799366	243.511368238	47787.2	57909.6	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
3	Spectrogram 1	1	92.496633086	92.521803596	46845.6	58615.8	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
19	Spectrogram 1	1	865.400856499	865.421552252	54895.4	60123.6	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
7	Spectrogram 1	1	156.943797161	156.968687999	52966.1	60263.7	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
17	Spectrogram 1	1	458.766316713	458.790088861	52495.3	61676.1	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
5	Spectrogram 1	1	93.980854918	93.996796241	53201.5	62146.9	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
10	Spectrogram 1	1	233.705491581	233.745205052	52730.7	62617.7	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
18	Spectrogram 1	1	855.683356723	855.710484940	51093.2	63450.6	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
4	Spectrogram 1	1	92.719252266	92.747499172	51318.3	65207.2	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
9	Spectrogram 1	1	223.629452293	223.668886092	54143.1	68502.8	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
14	Spectrogram 1	1	394.616724427	394.654480193	53436.9	68973.6	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
16	Spectrogram 1	1	398.371886507	398.380556349	79331.5	89453.9	742-B5-A30_0056.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0056.flac	4
