Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
47	Spectrogram 1	1	138.498135570	138.518271002	67102.7	76550.4	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
48	Spectrogram 1	1	145.306784479	145.317331610	68071.7	74127.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
49	Spectrogram 1	1	155.913676743	155.933812175	52567.8	58139.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	1
50	Spectrogram 1	1	156.125897805	156.157858809	68798.4	83091.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
51	Spectrogram 1	1	156.334602988	156.382544493	52083.3	64438.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
52	Spectrogram 1	1	158.019586240	158.028854931	77277.1	85029.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
53	Spectrogram 1	1	161.303257779	161.354714994	56443.8	63226.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
54	Spectrogram 1	1	161.733452715	161.751350877	70736.4	79941.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
55	Spectrogram 1	1	164.105597201	164.158332857	68556.2	86724.8	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
56	Spectrogram 1	1	164.159930907	164.171756478	58866.3	64680.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	1
57	Spectrogram 1	1	164.631994758	164.651810580	76065.9	84302.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
58	Spectrogram 1	1	165.675520585	165.706203148	60319.8	67587.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
59	Spectrogram 1	1	165.697573677	165.709718859	78488.4	91327.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
60	Spectrogram 1	1	168.370151426	168.404349699	56928.3	63953.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
61	Spectrogram 1	1	168.960790599	168.986359402	72432.2	83817.8	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
62	Spectrogram 1	1	169.212003916	169.224149098	57412.8	65407.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
63	Spectrogram 1	1	169.219994167	169.236933499	73885.7	87451.6	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
64	Spectrogram 1	1	173.472403211	173.484228782	30765.5	36821.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
65	Spectrogram 1	1	178.039947578	178.051133929	42393.4	52567.8	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
66	Spectrogram 1	1	178.043782898	178.049535879	32703.5	38032.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
67	Spectrogram 1	1	180.621117026	180.645726999	66133.7	76308.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
68	Spectrogram 1	1	180.860504942	180.887671795	49418.6	61288.8	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
69	Spectrogram 1	1	190.496102651	190.516557693	72189.9	79215.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
70	Spectrogram 1	1	207.898220798	207.922511160	59350.8	68314.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
71	Spectrogram 1	1	207.995382248	208.012960800	54021.3	61531.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
72	Spectrogram 1	1	210.083393583	210.111519266	49176.4	60077.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
73	Spectrogram 1	1	218.910058805	218.925719697	63469.0	68314.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
74	Spectrogram 1	1	225.579677349	225.629856124	58866.3	67587.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
75	Spectrogram 1	1	225.923257966	225.962250390	56928.3	70009.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
76	Spectrogram 1	1	229.547633632	229.583429956	59108.5	70009.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
77	Spectrogram 1	1	230.731788299	230.780049415	58381.8	69525.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
78	Spectrogram 1	1	233.566727945	233.583986887	71220.9	80426.4	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
79	Spectrogram 1	1	233.935238145	233.980942380	59108.5	68314.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
80	Spectrogram 1	1	234.473780713	234.512773137	73401.2	88178.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
81	Spectrogram 1	1	236.448969876	236.489879961	52810.1	64438.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
82	Spectrogram 1	1	236.942127819	236.990388935	59593.0	78488.4	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
83	Spectrogram 1	1	238.420003939	238.434386390	38275.2	45784.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
84	Spectrogram 1	1	238.437262881	238.459955193	30523.3	37306.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
85	Spectrogram 1	1	238.531547841	238.546889123	38759.7	52325.6	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
86	Spectrogram 1	1	238.542414582	238.562550014	30765.5	36821.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
87	Spectrogram 1	1	240.115533896	240.177218633	65891.5	88178.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
88	Spectrogram 1	1	240.369304264	240.414369279	57412.8	73401.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
89	Spectrogram 1	1	240.787993069	240.838811064	57170.5	67345.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
90	Spectrogram 1	1	241.601719877	241.652218262	59835.3	73401.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
91	Spectrogram 1	1	242.295912532	242.321800944	60319.8	68556.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
92	Spectrogram 1	1	242.328193145	242.350565848	63711.2	72432.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
93	Spectrogram 1	1	242.311573423	242.329791195	76550.4	86967.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
94	Spectrogram 1	1	242.431427186	242.459872479	58866.3	68798.4	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
95	Spectrogram 1	1	244.786632340	244.832336575	53779.1	64438.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
96	Spectrogram 1	1	245.136605158	245.154183710	52567.8	64922.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
97	Spectrogram 1	1	245.149389560	245.191258474	70009.7	85998.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
98	Spectrogram 1	1	245.509270288	245.527488060	58624.0	64195.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
99	Spectrogram 1	1	245.526529230	245.554335303	72189.9	88420.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
100	Spectrogram 1	1	246.767894094	246.800494318	60319.8	66376.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
101	Spectrogram 1	1	247.372276329	247.414464854	56201.6	62742.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
102	Spectrogram 1	1	247.523771486	247.546463798	59350.8	67587.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
103	Spectrogram 1	1	248.644323587	248.682676791	64438.0	78246.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
104	Spectrogram 1	1	248.627064645	248.649117737	45300.4	54748.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
105	Spectrogram 1	1	249.108716797	249.151224931	56928.3	63953.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
106	Spectrogram 1	1	249.364404824	249.399881538	56443.8	67102.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
107	Spectrogram 1	1	251.376668581	251.432280727	54505.8	62500.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
108	Spectrogram 1	1	252.024837391	252.051684634	53294.6	65891.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
109	Spectrogram 1	1	252.433938065	252.485075671	51841.1	62500.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
110	Spectrogram 1	1	253.201321418	253.238715792	64680.2	81637.6	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
111	Spectrogram 1	1	253.551294236	253.597957301	54021.3	65407.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
112	Spectrogram 1	1	255.422290358	255.456169021	66376.0	77277.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
113	Spectrogram 1	1	255.413021667	255.427723728	53052.3	58139.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
114	Spectrogram 1	1	255.795914318	255.839700893	52567.8	65164.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
115	Spectrogram 1	1	257.074353946	257.111428710	59835.3	71220.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
116	Spectrogram 1	1	257.100881579	257.109191440	84544.6	99079.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
117	Spectrogram 1	1	257.983324374	257.998985266	59350.8	66376.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
118	Spectrogram 1	1	257.991953845	258.013687327	76550.4	91327.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
119	Spectrogram 1	1	264.174167427	264.209963750	64438.0	76308.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
120	Spectrogram 1	1	265.550727165	265.564150787	77034.9	90358.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
121	Spectrogram 1	1	267.494594119	267.505460861	73643.4	81153.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
122	Spectrogram 1	1	267.991267773	268.056787830	49176.4	56928.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
123	Spectrogram 1	1	269.778526236	269.802816598	63469.0	67345.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
124	Spectrogram 1	1	269.751998603	269.777567406	71705.4	88178.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
125	Spectrogram 1	1	270.104208691	270.155985517	59350.8	66376.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
126	Spectrogram 1	1	270.362453599	270.386743961	50629.8	63953.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
127	Spectrogram 1	1	270.384506691	270.392816552	70494.2	81879.8	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
128	Spectrogram 1	1	271.944202809	271.981277573	66618.2	77277.1	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
129	Spectrogram 1	1	272.105605877	272.161857243	51356.6	63711.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
130	Spectrogram 1	1	272.422978471	272.431607942	70978.7	80668.6	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
131	Spectrogram 1	1	272.523016412	272.578308948	58139.5	65164.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
132	Spectrogram 1	1	272.905908468	272.936591031	73885.7	81395.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
133	Spectrogram 1	1	273.581563741	273.629505246	69525.2	83575.6	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
134	Spectrogram 1	1	273.849716560	273.889028594	55474.8	63469.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
135	Spectrogram 1	1	274.013676337	274.022305808	56686.0	64922.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
136	Spectrogram 1	1	274.023903858	274.034770600	71705.4	82364.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
137	Spectrogram 1	1	274.150149822	274.204803138	56686.0	65407.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
138	Spectrogram 1	1	274.820691334	274.838909106	54990.3	65649.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
139	Spectrogram 1	1	275.196552565	275.216048777	58381.8	70494.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
140	Spectrogram 1	1	275.510729059	275.532782151	61046.5	69282.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
141	Spectrogram 1	1	275.843123325	275.868372517	59108.5	70494.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
142	Spectrogram 1	1	278.076876836	278.106600569	73643.4	85755.8	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
143	Spectrogram 1	1	279.261990334	279.320798580	70978.7	85271.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
144	Spectrogram 1	1	279.677483038	279.695700810	53294.6	62015.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
145	Spectrogram 1	1	279.693143930	279.728301034	61288.8	81395.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
146	Spectrogram 1	1	279.974720370	280.024579536	58866.3	66133.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
147	Spectrogram 1	1	280.638230462	280.668273805	59593.0	72916.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
148	Spectrogram 1	1	280.656767844	280.684254307	73643.4	98837.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
149	Spectrogram 1	1	281.127553085	281.164308239	58139.5	78730.6	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
150	Spectrogram 1	1	281.286718882	281.297266013	25678.3	34641.5	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
151	Spectrogram 1	1	281.777959335	281.829096941	66133.7	87209.3	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	6
152	Spectrogram 1	1	283.625304314	283.654069217	60077.5	68556.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
153	Spectrogram 1	1	284.244708391	284.277308615	60077.5	66618.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
154	Spectrogram 1	1	284.650293355	284.688007339	61046.5	74127.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
155	Spectrogram 1	1	284.915889124	284.953283498	57897.3	69525.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
156	Spectrogram 1	1	286.560281901	286.606305746	61531.0	72674.4	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
157	Spectrogram 1	1	286.694198505	286.729355609	60319.8	69040.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
158	Spectrogram 1	1	287.329263304	287.372091049	61531.0	73885.7	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
159	Spectrogram 1	1	288.278823781	288.323249576	61288.8	66618.2	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
160	Spectrogram 1	1	288.580855264	288.593639665	63953.5	71220.9	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
161	Spectrogram 1	1	288.591082785	288.600990696	83817.8	89631.8	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
162	Spectrogram 1	1	288.694636266	288.734587520	54505.8	65407.0	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
163	Spectrogram 1	1	288.957355714	288.976212706	76792.6	84544.6	742-B5-A30_0054.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0054.flac	4
