Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
67	Spectrogram 1	1	388.479834870	388.533117713	72132.6	96550.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	6
68	Spectrogram 1	1	400.148782272	400.179586416	80197.1	97222.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
69	Spectrogram 1	1	401.328498267	401.334048563	77284.9	86021.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
70	Spectrogram 1	1	401.656798468	401.674004386	66756.3	77733.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
71	Spectrogram 1	1	401.686770067	401.717574210	77284.9	92965.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
72	Spectrogram 1	1	401.799163747	401.843566116	68772.4	90949.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
73	Spectrogram 1	1	402.577315633	402.601181907	80197.1	90277.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
74	Spectrogram 1	1	410.622751205	410.644952390	77060.9	84677.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
75	Spectrogram 1	1	410.745412750	410.777881982	71236.6	92293.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
76	Spectrogram 1	1	410.879729916	410.893883171	54211.5	62724.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
77	Spectrogram 1	1	410.890830508	410.903873704	77509.0	84901.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
78	Spectrogram 1	1	411.111177449	411.127273307	69444.4	80645.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
79	Spectrogram 1	1	411.249102308	411.262978048	79077.1	86245.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
80	Spectrogram 1	1	412.455737423	412.478216122	77060.9	85349.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
81	Spectrogram 1	1	412.598935063	412.623356366	79973.1	97894.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	6
82	Spectrogram 1	1	413.168118300	413.182549070	80645.2	89829.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
83	Spectrogram 1	1	415.103507481	415.117383222	83557.3	95206.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
84	Spectrogram 1	1	417.225664312	417.235099815	55555.6	63620.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
85	Spectrogram 1	1	417.237042419	417.247865496	61603.9	68324.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
86	Spectrogram 1	1	417.347493496	417.393283439	64740.1	79973.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
87	Spectrogram 1	1	417.486528414	417.504844391	61155.9	69892.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
88	Spectrogram 1	1	417.723248728	417.729354054	64964.2	70564.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
89	Spectrogram 1	1	418.874935728	418.890199042	39426.5	51523.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
90	Spectrogram 1	1	419.850123311	419.882315028	71012.5	94310.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	6
91	Spectrogram 1	1	420.311908133	420.353535354	68772.4	81989.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
92	Spectrogram 1	1	420.344099850	420.351592750	89381.7	96102.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
93	Spectrogram 1	1	420.547518388	420.578045016	66980.3	78405.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
94	Spectrogram 1	1	421.087284871	421.116146410	65412.2	75940.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
95	Spectrogram 1	1	421.650917391	421.681721534	69668.5	88709.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
96	Spectrogram 1	1	425.401809542	425.425398300	78629.0	96998.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
97	Spectrogram 1	1	425.377665753	425.387378772	70788.5	76164.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	1
98	Spectrogram 1	1	431.723045120	431.732758138	69220.4	78405.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
99	Spectrogram 1	1	431.734423227	431.755514352	70564.5	84005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
100	Spectrogram 1	1	436.739127826	436.758553863	79973.1	87141.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
101	Spectrogram 1	1	440.731457859	440.749773836	70788.5	81317.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
102	Spectrogram 1	1	440.754214073	440.766424724	77060.9	83109.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
103	Spectrogram 1	1	440.843573841	440.852731829	67876.3	74820.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
104	Spectrogram 1	1	459.305809875	459.347437096	65860.2	79973.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
105	Spectrogram 1	1	459.648818360	459.662139071	65412.2	73924.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
106	Spectrogram 1	1	460.826314236	460.862391161	62948.0	78853.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
107	Spectrogram 1	1	463.757149582	463.789341299	80421.1	94758.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
108	Spectrogram 1	1	463.869265748	463.916720779	73924.7	88261.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
109	Spectrogram 1	1	463.996922559	464.027171672	50627.2	61379.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
110	Spectrogram 1	1	464.427070693	464.439558859	74820.8	85797.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
111	Spectrogram 1	1	464.670173848	464.699867932	53091.4	60035.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
112	Spectrogram 1	1	464.790060244	464.821696932	48163.1	60259.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
113	Spectrogram 1	1	465.263223357	465.280151761	48387.1	58467.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
114	Spectrogram 1	1	466.239520999	466.290861238	68324.4	88261.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
115	Spectrogram 1	1	467.883519450	467.924869156	66532.3	81093.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
116	Spectrogram 1	1	468.018669345	468.089990650	49059.1	57123.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
117	Spectrogram 1	1	475.596492519	475.617583645	83109.3	91397.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
118	Spectrogram 1	1	501.760602107	501.785300925	69444.4	87813.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
119	Spectrogram 1	1	535.625194498	535.635185031	82437.3	93190.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
120	Spectrogram 1	1	574.303005010	574.316048206	72804.7	86021.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
121	Spectrogram 1	1	574.323263591	574.347129864	82213.3	103718.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	6
122	Spectrogram 1	1	574.543610531	574.559428875	68548.4	76836.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
123	Spectrogram 1	1	574.564424142	574.586625326	83781.4	95206.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
124	Spectrogram 1	1	574.683755509	574.697353734	75940.9	81541.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
125	Spectrogram 1	1	574.683200479	574.691248409	54883.5	60931.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	1
126	Spectrogram 1	1	575.951720556	575.957825882	71908.6	76388.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
127	Spectrogram 1	1	576.245331405	576.260039690	57571.7	68100.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
128	Spectrogram 1	1	576.255044424	576.272527857	78405.0	90501.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
129	Spectrogram 1	1	576.618311490	576.637460011	83333.3	93414.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
130	Spectrogram 1	1	576.640512674	576.650225692	75716.8	86469.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
131	Spectrogram 1	1	605.187083543	605.202624372	81765.2	91845.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
132	Spectrogram 1	1	605.646370732	605.689108012	78181.0	98790.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	6
133	Spectrogram 1	1	611.570758272	611.595734604	49059.1	57571.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
134	Spectrogram 1	1	622.449066462	622.457946936	73700.7	80197.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
135	Spectrogram 1	1	622.571728006	622.603364694	59363.8	62724.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	1
136	Spectrogram 1	1	622.586713806	622.599479487	76164.9	85573.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
137	Spectrogram 1	1	634.573416266	634.595062421	38530.5	47715.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
138	Spectrogram 1	1	648.029559942	648.070632134	55107.5	67652.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
139	Spectrogram 1	1	648.769692300	648.792726029	48611.1	56003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
140	Spectrogram 1	1	648.765252063	648.786620703	60035.8	72132.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
141	Spectrogram 1	1	649.361631750	649.375229976	58915.8	68548.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
142	Spectrogram 1	1	649.955513805	649.988260552	57123.7	70564.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
143	Spectrogram 1	1	650.189181272	650.235248730	47043.0	58243.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
144	Spectrogram 1	1	652.796156417	652.829735709	52419.4	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
145	Spectrogram 1	1	653.368392133	653.412516987	59139.8	82661.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	6
146	Spectrogram 1	1	653.705017777	653.760243224	58915.8	83109.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	6
147	Spectrogram 1	1	771.020290758	771.039161765	45250.9	53987.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
148	Spectrogram 1	1	770.991984248	771.029171232	25313.6	33378.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
149	Spectrogram 1	1	770.997812059	771.011132770	38306.5	43458.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
150	Spectrogram 1	1	790.758538745	790.777687266	23521.5	30690.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0083.flac	742-B5-A30_0083.flac	4
