Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
105	Spectrogram 1	1	70.233446988	70.247022830	57170.5	64922.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
106	Spectrogram 1	1	70.377844579	70.418572104	56928.3	66376.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
107	Spectrogram 1	1	71.391835750	71.419974768	70009.7	85513.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
108	Spectrogram 1	1	71.632991869	71.677915564	58866.3	72916.7	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
109	Spectrogram 1	1	72.385093109	72.425573801	69767.4	94719.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
110	Spectrogram 1	1	72.836550695	72.907145073	58866.3	78246.1	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
111	Spectrogram 1	1	73.474121197	73.483254036	62984.5	83575.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
112	Spectrogram 1	1	73.483500869	73.506950051	58381.8	64922.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	6
113	Spectrogram 1	1	73.722682320	73.758473176	58139.5	68798.4	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
114	Spectrogram 1	1	73.748599836	73.775504686	68314.0	86482.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
115	Spectrogram 1	1	74.058869331	74.110457531	72432.2	92296.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
116	Spectrogram 1	1	74.203266722	74.242266414	53536.8	62500.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
117	Spectrogram 1	1	74.227456404	74.260532092	66133.7	83817.8	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
118	Spectrogram 1	1	76.133996871	76.198914079	62984.5	86724.8	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	6
119	Spectrogram 1	1	76.200148246	76.211749420	56928.3	63469.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
120	Spectrogram 1	1	76.434886694	76.448215702	71463.2	80668.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
121	Spectrogram 1	1	76.469937049	76.480550889	69282.9	84302.3	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
122	Spectrogram 1	1	76.443279032	76.486721726	57655.0	65407.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
123	Spectrogram 1	1	76.821180904	76.886098111	66860.5	80426.4	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
124	Spectrogram 1	1	77.127747697	77.157861382	53779.1	62984.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
125	Spectrogram 1	1	77.140583038	77.180076396	68798.4	82122.1	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
126	Spectrogram 1	1	77.287202130	77.323980320	52325.6	61046.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
127	Spectrogram 1	1	77.940323142	77.976360831	68071.7	84060.1	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
128	Spectrogram 1	1	78.397705196	78.416464541	74612.4	81637.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
129	Spectrogram 1	1	79.102414206	79.124629220	65891.5	72674.4	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	1
130	Spectrogram 1	1	81.404628091	81.450785953	72674.4	87693.8	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
131	Spectrogram 1	1	81.789194466	81.824491655	51598.8	60077.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
132	Spectrogram 1	1	81.815852483	81.832143494	62015.5	78972.9	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
133	Spectrogram 1	1	83.090745988	83.105802831	60319.8	69767.4	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
134	Spectrogram 1	1	83.097904159	83.129252012	74854.7	93265.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
135	Spectrogram 1	1	83.218111868	83.242054716	59108.5	67345.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
136	Spectrogram 1	1	83.448654347	83.501229880	59593.0	70251.9	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
137	Spectrogram 1	1	90.491795914	90.515738762	54505.8	62984.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
138	Spectrogram 1	1	90.507840090	90.532523439	68071.7	84544.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
139	Spectrogram 1	1	90.787995900	90.822058921	52810.1	66376.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
140	Spectrogram 1	1	92.519778457	92.535082133	70494.2	78972.9	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
141	Spectrogram 1	1	92.536069467	92.555816146	78488.4	91327.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
142	Spectrogram 1	1	95.113502756	95.155958116	54021.3	63953.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
143	Spectrogram 1	1	95.141641774	95.151761947	69282.9	82364.3	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
144	Spectrogram 1	1	96.070722425	96.095899441	57655.0	66376.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
145	Spectrogram 1	1	96.485402287	96.505148966	64438.0	68556.2	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	1
146	Spectrogram 1	1	98.365037439	98.397866293	44331.4	52083.3	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	1
147	Spectrogram 1	1	98.359360268	98.370961442	58624.0	63226.7	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	1
148	Spectrogram 1	1	98.770337827	98.779223833	72432.2	81879.8	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
149	Spectrogram 1	1	99.213156706	99.225004713	61046.5	64680.2	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
150	Spectrogram 1	1	99.544900715	99.572299232	62015.5	68798.4	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
151	Spectrogram 1	1	99.564894227	99.570571397	86482.6	98110.5	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
152	Spectrogram 1	1	99.989941095	100.046712797	58624.0	78730.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
153	Spectrogram 1	1	100.410791993	100.448804350	53052.3	64438.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
154	Spectrogram 1	1	102.934168948	102.959345964	68071.7	87693.8	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
155	Spectrogram 1	1	103.356747481	103.413025516	67587.2	83575.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
156	Spectrogram 1	1	103.620118613	103.674421981	51841.1	65407.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
157	Spectrogram 1	1	104.268796622	104.282125630	61773.3	69767.4	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
158	Spectrogram 1	1	104.679033480	104.723710341	55717.1	66133.7	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
159	Spectrogram 1	1	104.710381333	104.729634345	67829.5	85271.3	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
160	Spectrogram 1	1	104.947341282	105.004606651	55474.8	64438.0	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
161	Spectrogram 1	1	105.231446428	105.276370123	68798.4	83575.6	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
162	Spectrogram 1	1	111.481759629	111.521746654	60562.0	75581.4	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
163	Spectrogram 1	1	116.599354086	116.619594432	66133.7	74854.7	742-B5-A30_0023.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0023.flac	4
