Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	19.355565265	19.369239569	28225.8	36066.3	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	4
2	Spectrogram 1	1	46.007910290	46.015445110	26433.7	36066.3	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	4
3	Spectrogram 1	1	144.946564087	144.960238391	31586.0	40546.6	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	4
4	Spectrogram 1	1	157.429813386	157.445162094	36738.4	50179.2	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	4
5	Spectrogram 1	1	157.541161287	157.552044917	43010.8	50179.2	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	4
6	Spectrogram 1	1	221.633207835	221.649393745	31138.0	41218.6	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	4
7	Spectrogram 1	1	514.886039185	514.896364680	29793.9	41890.7	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	6
8	Spectrogram 1	1	738.946858351	738.970300015	56003.6	73028.7	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	6
9	Spectrogram 1	1	829.361113401	829.372276098	34722.2	45474.9	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	4
10	Spectrogram 1	1	874.326150479	874.378615154	49507.2	53539.4	742-B5-A30_0128.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0128.flac	1
