Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	8.240147557	8.251806566	64068.1	71236.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
2	Spectrogram 1	1	8.243756298	8.264575957	83781.4	102822.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
3	Spectrogram 1	1	8.989655672	9.013528882	64740.1	77957.0	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
4	Spectrogram 1	1	10.783478047	10.831779658	64292.1	71908.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
5	Spectrogram 1	1	11.009996128	11.024986283	66756.3	73476.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
6	Spectrogram 1	1	11.337836553	11.356157853	64292.1	74596.8	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
7	Spectrogram 1	1	11.909960984	11.923563162	85797.5	93414.0	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
8	Spectrogram 1	1	11.926061521	11.933001407	91173.8	101926.5	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
9	Spectrogram 1	1	11.923285566	11.932723812	70564.5	78405.0	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
10	Spectrogram 1	1	11.675392819	11.682055110	92069.9	102150.5	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
11	Spectrogram 1	1	12.037655081	12.078461614	62948.0	74372.8	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
12	Spectrogram 1	1	12.787440792	12.814645147	59811.8	64516.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
13	Spectrogram 1	1	13.525012302	13.538892075	66756.3	77509.0	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
14	Spectrogram 1	1	14.072430737	14.114347652	60259.9	75044.8	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
15	Spectrogram 1	1	14.433859793	14.482716594	74596.8	104390.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
16	Spectrogram 1	1	15.062613882	15.075105678	68324.4	77284.9	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
17	Spectrogram 1	1	15.071219341	15.082878351	94534.1	104614.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
18	Spectrogram 1	1	15.492331841	15.501770087	68548.4	79077.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
19	Spectrogram 1	1	16.433936200	16.462250938	60035.8	65636.2	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
20	Spectrogram 1	1	16.296526447	16.346493630	67876.3	101478.5	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
21	Spectrogram 1	1	16.437544941	16.448648760	67652.3	75716.8	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
22	Spectrogram 1	1	17.017442230	17.033265171	79301.1	90277.8	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
23	Spectrogram 1	1	17.056860785	17.073516513	92965.9	109095.0	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
24	Spectrogram 1	1	17.979033278	17.998742556	64740.1	70564.5	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
25	Spectrogram 1	1	20.553454645	20.594261178	60035.8	65860.2	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
26	Spectrogram 1	1	21.391793308	21.400953958	89381.7	99238.4	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
27	Spectrogram 1	1	21.513935311	21.524761534	59587.8	64516.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
28	Spectrogram 1	1	20.408827225	20.420486234	75492.8	82661.3	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
29	Spectrogram 1	1	21.726296024	21.741008583	63396.1	72356.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
30	Spectrogram 1	1	24.856740864	24.867844683	45698.9	50179.2	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
31	Spectrogram 1	1	24.871731019	24.910316788	69668.5	86245.5	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
32	Spectrogram 1	1	25.277020578	25.308944056	62724.0	72356.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
33	Spectrogram 1	1	25.881068671	25.959350592	74148.7	95430.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
34	Spectrogram 1	1	26.053177858	26.098425918	51523.3	61379.9	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
35	Spectrogram 1	1	26.485116765	26.499829324	58243.7	63620.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
36	Spectrogram 1	1	26.677490420	26.694978934	73924.7	88933.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
37	Spectrogram 1	1	26.744390926	26.767986540	58019.7	66308.2	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
38	Spectrogram 1	1	27.130248802	27.166336212	56227.6	64292.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
39	Spectrogram 1	1	27.505558051	27.530541643	76388.9	87141.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
40	Spectrogram 1	1	27.645466348	27.685162499	56451.6	63844.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
41	Spectrogram 1	1	28.230082759	28.283381088	76612.9	91173.8	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
42	Spectrogram 1	1	28.305588725	28.325853193	80421.1	102150.5	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
43	Spectrogram 1	1	28.504902266	28.511842153	80645.2	87141.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
44	Spectrogram 1	1	28.939616523	28.953496297	80197.1	88709.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
45	Spectrogram 1	1	29.540333471	29.602237259	73028.7	102374.6	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
46	Spectrogram 1	1	30.012246125	30.085808922	74148.7	97446.2	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
47	Spectrogram 1	1	30.300390214	30.314269987	54435.5	60931.9	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
48	Spectrogram 1	1	30.318156324	30.328427356	69220.4	81989.2	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
49	Spectrogram 1	1	30.890280939	30.910267812	58467.7	64292.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
50	Spectrogram 1	1	30.901939949	30.915264531	73252.7	88933.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
51	Spectrogram 1	1	31.194248154	31.254208774	73476.7	100134.4	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	6
52	Spectrogram 1	1	31.447415400	31.488777123	58691.8	63620.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
53	Spectrogram 1	1	32.078945260	32.094213010	65860.2	76388.9	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
54	Spectrogram 1	1	32.823734436	32.877865551	57795.7	63172.0	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
55	Spectrogram 1	1	34.021836582	34.062087924	81093.2	101926.5	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
56	Spectrogram 1	1	34.394647471	34.464323932	69220.4	89381.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
57	Spectrogram 1	1	34.568977422	34.613947886	52643.4	60035.8	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
58	Spectrogram 1	1	35.434520624	35.446457229	56899.6	63396.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
59	Spectrogram 1	1	37.247497086	37.270815105	80421.1	98118.3	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
60	Spectrogram 1	1	37.275256633	37.280253351	80197.1	92069.9	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
61	Spectrogram 1	1	37.022367167	37.032083008	93638.0	98118.3	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
62	Spectrogram 1	1	38.315406960	38.334005856	92741.9	103942.7	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
63	Spectrogram 1	1	44.103829822	44.118819977	62276.0	69444.4	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
64	Spectrogram 1	1	44.118264786	44.127425436	87365.6	94982.1	742-B5-A30_0057.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0057.flac	4
