Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
864	Spectrogram 1	1	398.149628471	398.188191321	62500.0	72757.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
865	Spectrogram 1	1	398.366173601	398.388322520	59876.0	69895.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
866	Spectrogram 1	1	399.619762341	399.670981716	62977.1	72519.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
867	Spectrogram 1	1	401.143290927	401.155551935	67032.4	78005.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
868	Spectrogram 1	1	403.211840917	403.228254848	60830.2	68940.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
869	Spectrogram 1	1	403.225090717	403.232605528	77051.5	87070.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
870	Spectrogram 1	1	404.680985572	404.702343459	67748.1	80391.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
871	Spectrogram 1	1	405.854679997	405.868523072	61784.4	70610.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
872	Spectrogram 1	1	408.701605546	408.720590334	68940.8	77528.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
873	Spectrogram 1	1	412.733299980	412.747340812	65124.0	71564.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
874	Spectrogram 1	1	413.431583888	413.450173160	62261.5	68225.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	1
875	Spectrogram 1	1	414.585898009	414.624460859	51526.7	60830.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
876	Spectrogram 1	1	414.726899610	414.766846767	54627.9	64169.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
877	Spectrogram 1	1	415.863019552	415.919182883	53196.6	76335.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
878	Spectrogram 1	1	417.279758812	417.307247203	60830.2	78005.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
879	Spectrogram 1	1	416.493868018	416.506722301	66793.9	73950.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
880	Spectrogram 1	1	417.435789931	417.446864391	67748.1	73711.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
881	Spectrogram 1	1	418.394125775	418.418450035	61545.8	73234.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
882	Spectrogram 1	1	418.409748673	418.421020891	88740.5	96851.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
883	Spectrogram 1	1	423.347373026	423.371104011	64885.5	74904.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
884	Spectrogram 1	1	427.705961669	427.746502101	50095.4	67271.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
885	Spectrogram 1	1	427.730088170	427.742349178	67271.0	89933.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
886	Spectrogram 1	1	428.116507493	428.129757293	51288.2	58444.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
887	Spectrogram 1	1	428.125802129	428.157047925	63454.2	84446.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
888	Spectrogram 1	1	428.445972559	428.467725961	53196.6	63454.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
