Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
31	Spectrogram 1	1	365.066087164	365.075531237	45474.9	57123.7	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
32	Spectrogram 1	1	365.163305563	365.173305170	43682.8	56227.6	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
33	Spectrogram 1	1	381.814324399	381.825712840	51299.3	68548.4	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	6
34	Spectrogram 1	1	392.210865103	392.221698010	44578.9	49059.1	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
35	Spectrogram 1	1	392.324471746	392.333638052	44130.8	55779.6	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
36	Spectrogram 1	1	394.331337955	394.342726396	37186.4	46819.0	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
37	Spectrogram 1	1	402.527130160	402.538240834	40770.6	48163.1	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
38	Spectrogram 1	1	414.683046436	414.691657208	42562.7	48163.1	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
39	Spectrogram 1	1	414.583605902	414.593327742	36290.3	48835.1	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
40	Spectrogram 1	1	416.936292029	416.950458138	44578.9	53091.4	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
41	Spectrogram 1	1	417.039899065	417.048232071	50403.2	55331.5	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
42	Spectrogram 1	1	461.349287964	461.359009804	29569.9	33826.2	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
43	Spectrogram 1	1	461.848990720	461.858434793	44354.8	52419.4	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
44	Spectrogram 1	1	630.583823707	630.593823313	35842.3	48835.1	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
45	Spectrogram 1	1	664.835824154	664.844712693	53539.4	58915.8	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
46	Spectrogram 1	1	748.758946912	748.772279721	36066.3	43010.8	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
47	Spectrogram 1	1	754.129016037	754.137904576	30241.9	47939.1	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	6
48	Spectrogram 1	1	760.432381557	760.494323565	56675.6	66084.2	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
49	Spectrogram 1	1	784.781989324	784.789211262	33378.1	39426.5	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	1
50	Spectrogram 1	1	891.016191347	891.082855392	55779.6	61828.0	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
51	Spectrogram 1	1	891.897545945	891.922267195	55331.5	60707.9	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	1
52	Spectrogram 1	1	892.044762378	892.056706352	55779.6	62276.0	742-B5-A30_0110.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0110.flac	4
