Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	4.560228610	4.575134067	38606.4	51789.1	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
2	Spectrogram 1	1	4.673847750	4.692971732	38371.0	45904.0	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
3	Spectrogram 1	1	9.068427770	9.085583107	36487.8	46845.6	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
4	Spectrogram 1	1	9.180640548	9.194983535	33427.5	40960.5	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
5	Spectrogram 1	1	9.298196792	9.331663761	31544.3	44020.7	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
6	Spectrogram 1	1	15.980625540	15.996655937	32250.5	41431.3	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
7	Spectrogram 1	1	21.197536931	21.210192508	39077.2	42372.9	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
8	Spectrogram 1	1	30.257808155	30.279463252	38371.0	49435.0	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
9	Spectrogram 1	1	35.183360290	35.208671443	32250.5	47316.4	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
10	Spectrogram 1	1	35.426910016	35.453346109	30367.2	43785.3	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
11	Spectrogram 1	1	41.848914936	41.863257923	28719.4	41195.9	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
12	Spectrogram 1	1	45.961697266	45.972102962	42843.7	49435.0	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
13	Spectrogram 1	1	46.060410763	46.076441159	33662.9	42843.7	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
14	Spectrogram 1	1	54.173763255	54.187825007	44020.7	52495.3	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
15	Spectrogram 1	1	59.733220381	59.748125838	34369.1	40254.2	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
16	Spectrogram 1	1	68.252396066	68.263082997	35781.5	40254.2	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	1
17	Spectrogram 1	1	75.225058517	75.239963973	21421.8	28013.2	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
18	Spectrogram 1	1	153.991997051	154.030807485	29425.6	44962.3	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
19	Spectrogram 1	1	173.482156560	173.495093372	42608.3	47316.4	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
20	Spectrogram 1	1	178.748846126	178.763751583	35310.7	49199.6	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
21	Spectrogram 1	1	179.328753138	179.343939830	43785.3	51789.1	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
22	Spectrogram 1	1	225.339670489	225.350638655	44256.1	60969.9	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	6
23	Spectrogram 1	1	234.934289501	234.958194479	26365.3	39548.0	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
24	Spectrogram 1	1	242.690193357	242.710161045	34604.5	43785.3	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
25	Spectrogram 1	1	383.002636567	383.018104493	60499.1	66148.8	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	1
26	Spectrogram 1	1	383.017542023	383.034416125	51553.7	58851.2	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	1
27	Spectrogram 1	1	439.520499086	439.532873427	29425.6	42843.7	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
28	Spectrogram 1	1	561.875797403	561.885921864	38606.4	45433.1	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
29	Spectrogram 1	1	589.397751336	589.413219263	31779.7	59557.4	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	6
30	Spectrogram 1	1	589.286663498	589.304662540	35075.3	50376.6	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	6
31	Spectrogram 1	1	597.866586376	597.875304662	30602.6	37429.4	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
32	Spectrogram 1	1	598.243160272	598.253847203	53907.7	60499.1	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
33	Spectrogram 1	1	599.718801239	599.732019285	33192.1	45668.5	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	6
34	Spectrogram 1	1	600.406140033	600.426951426	21186.4	31544.3	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
35	Spectrogram 1	1	604.925307785	604.937963362	36252.4	42843.7	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
36	Spectrogram 1	1	617.168880883	617.191379685	55555.6	68973.6	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	6
37	Spectrogram 1	1	647.998442058	648.008847755	48493.4	58615.8	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
38	Spectrogram 1	1	685.726984422	685.737952588	39312.6	45433.1	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
39	Spectrogram 1	1	772.967537527	772.985536569	63559.3	69915.3	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	4
40	Spectrogram 1	1	68.262239292	68.273769928	44726.9	51082.9	742-B5-A30_0119.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0119.flac	1
