Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	62.366535906	62.382926076	24193.5	31810.0	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
2	Spectrogram 1	1	65.604961971	65.614796073	23297.5	36066.3	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
3	Spectrogram 1	1	75.287186838	75.306308703	23521.5	30465.9	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
4	Spectrogram 1	1	89.520963045	89.540631249	20385.3	33154.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
5	Spectrogram 1	1	89.337939479	89.349685767	26209.7	38530.5	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
6	Spectrogram 1	1	100.231125287	100.243417915	24641.6	34946.2	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
7	Spectrogram 1	1	140.535390449	140.552600128	35842.3	41890.7	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
8	Spectrogram 1	1	157.442404247	157.454423705	23521.5	33154.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
9	Spectrogram 1	1	189.648281621	189.670135181	29793.9	45698.9	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
10	Spectrogram 1	1	212.880536589	212.890370691	43458.8	50179.2	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
11	Spectrogram 1	1	249.009678397	249.020605177	38306.5	56003.6	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
12	Spectrogram 1	1	261.754681339	261.762603255	31810.0	42114.7	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
13	Spectrogram 1	1	261.776261730	261.788827527	23073.5	29345.9	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
15	Spectrogram 1	1	315.469526596	315.479087529	31362.0	38978.5	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
16	Spectrogram 1	1	323.109261603	323.126198112	36290.3	42562.7	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
17	Spectrogram 1	1	393.402906185	393.414925643	23073.5	38754.5	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
18	Spectrogram 1	1	412.299413487	412.314984148	21729.4	41442.7	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
19	Spectrogram 1	1	450.116743303	450.131767626	26433.7	38306.5	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
20	Spectrogram 1	1	461.116465398	461.124387313	27777.8	41666.7	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
21	Spectrogram 1	1	490.061520762	490.073813390	31810.0	43682.8	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
22	Spectrogram 1	1	511.927658054	511.936945817	42338.7	50179.2	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
23	Spectrogram 1	1	512.505411911	512.516065521	38754.5	43906.8	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
24	Spectrogram 1	1	512.601840745	512.612494355	46147.0	53091.4	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	1
25	Spectrogram 1	1	530.644147714	530.652615968	43010.8	48835.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
26	Spectrogram 1	1	530.975775669	530.988614636	42338.7	48835.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
27	Spectrogram 1	1	531.192945604	531.231462503	40322.6	62052.0	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
28	Spectrogram 1	1	531.408203170	531.424593341	40322.6	47267.0	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
30	Spectrogram 1	1	531.726172651	531.747206702	40098.6	53091.4	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
31	Spectrogram 1	1	531.616904850	531.640943767	45026.9	53315.4	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
32	Spectrogram 1	1	531.822601485	531.844455045	34722.2	55779.6	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
33	Spectrogram 1	1	531.940610477	531.949351901	29569.9	34722.2	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
34	Spectrogram 1	1	533.554496200	533.569793692	38978.5	48387.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
35	Spectrogram 1	1	533.805539152	533.821109814	34946.2	45698.9	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
36	Spectrogram 1	1	535.326274075	535.340752059	35170.3	51971.3	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
37	Spectrogram 1	1	536.450094127	536.473586704	31138.0	44354.8	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	6
38	Spectrogram 1	1	536.733644069	536.747302544	34722.2	40770.6	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
39	Spectrogram 1	1	536.871594849	536.892355731	39874.6	46819.0	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
40	Spectrogram 1	1	537.148042565	537.158149836	33378.1	38754.5	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	1
41	Spectrogram 1	1	538.649382867	538.669870580	29121.9	41890.7	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	1
42	Spectrogram 1	1	538.780777397	538.799352923	25985.7	32034.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	1
43	Spectrogram 1	1	540.761803705	540.776008519	36738.4	42114.7	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
44	Spectrogram 1	1	540.886368998	540.903305507	35394.3	47939.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
45	Spectrogram 1	1	541.145333866	541.158719171	34722.2	43234.8	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
46	Spectrogram 1	1	541.271537943	541.297215876	35394.3	49059.1	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
47	Spectrogram 1	1	542.062364011	542.080120028	36290.3	46147.0	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
48	Spectrogram 1	1	542.313680133	542.336080032	35394.3	52643.4	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
49	Spectrogram 1	1	542.556527819	542.576742362	40770.6	52419.4	742-B5-A30_0065.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0065.flac	4
