Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
1	Spectrogram 1	1	1.407185103	1.434800982	52867.4	64964.2	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
2	Spectrogram 1	1	1.429277806	1.441858373	75044.8	88037.6	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
3	Spectrogram 1	1	1.634248997	1.650204838	51747.3	62948.0	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
4	Spectrogram 1	1	1.946922318	1.954900238	55107.5	61603.9	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
5	Spectrogram 1	1	1.959196042	1.964105531	72132.6	81765.2	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
6	Spectrogram 1	1	2.050635285	2.074262204	57123.7	65412.2	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
7	Spectrogram 1	1	2.070580087	2.080705909	80421.1	88485.7	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
8	Spectrogram 1	1	2.279847284	2.302246830	52643.4	60483.9	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
9	Spectrogram 1	1	2.604794329	2.618295426	71460.6	85797.5	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
10	Spectrogram 1	1	3.016273435	3.031001903	75492.8	85349.5	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
11	Spectrogram 1	1	5.077645927	5.104648119	53987.5	64068.1	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
12	Spectrogram 1	1	5.311153525	5.335087287	53763.4	65412.2	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
13	Spectrogram 1	1	6.259912997	6.287528876	54211.5	64068.1	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
14	Spectrogram 1	1	8.691952621	8.702998973	51075.3	56899.6	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
15	Spectrogram 1	1	8.702692130	8.711897423	72580.6	76164.9	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
16	Spectrogram 1	1	9.773881999	9.792906271	58467.7	64740.1	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
17	Spectrogram 1	1	10.965968049	10.978855459	51299.3	58691.8	742-B5-A30_0055.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0055.flac	4
